DER_TYPE,DER_INSTR,DER_RISK,DER_REP_CTY,DER_SECTOR_CPY,DER_CPC,DER_SECTOR_UDL,DER_CURR_LEG1,DER_CURR_LEG2,DER_ISSUE_MAT,DER_RATING,DER_EX_METHOD,DER_BASIS,AVAILABILITY,COLLECTION,TIME_PERIOD,OBS_VALUE
T,X,T,5J,B,5J,A,TO1,TO1,A,A,3,A,K,S,2022-S1,364440.0
T,W,T,5J,N,5J,L,TO1,TO1,A,A,3,A,K,S,2021-S2,202.0
T,W,T,5J,N,5J,L,TO1,TO1,A,A,3,A,K,S,2022-S1,188.0
A,R,E,5J,C,JP,A,TO1,TO1,A,A,3,C,K,S,2021-S2,35641.609
A,R,E,5J,C,JP,A,TO1,TO1,A,A,3,C,K,S,2022-S1,33322.244
Q,N,D,5J,Z,5J,A,TO1,EUR,A,A,3,A,K,S,2021-S2,426.095
Q,N,D,5J,Z,5J,A,TO1,EUR,A,A,3,A,K,S,2022-S1,462.65
T,U,T,5J,B,1E,A,TO1,TO1,A,A,3,A,K,S,2021-S2,205255.0
T,U,T,5J,B,1E,A,TO1,TO1,A,A,3,A,K,S,2022-S1,196442.0
T,U,T,5J,K,5J,A,TO1,TO1,A,H,3,A,K,S,2021-S2,557562.0
T,U,T,5J,K,5J,A,TO1,TO1,A,H,3,A,K,S,2022-S1,672671.0
A,R,E,5J,A,5F,A,TO1,TO1,A,A,3,C,K,S,2021-S2,83216.848
A,R,E,5J,A,5F,A,TO1,TO1,A,A,3,C,K,S,2022-S1,97053.64
A,T,D,5J,B,5J,A,TO1,SEK,A,A,3,A,K,S,2021-S2,16264.209
A,T,D,5J,B,5J,A,TO1,SEK,A,A,3,A,K,S,2022-S1,8603.385
A,W,T,5J,B,5J,A,TO1,TO1,F,A,3,C,K,S,2021-S2,58133.5
A,W,T,5J,B,5J,A,TO1,TO1,F,A,3,C,K,S,2022-S1,56563.0
D,T,D,5J,C,5J,A,EUR,TO1,A,A,3,A,K,S,2021-S2,66311.952
D,T,D,5J,C,5J,A,EUR,TO1,A,A,3,A,K,S,2022-S1,71086.597
A,R,U,5J,A,5J,A,TO1,TO1,A,A,3,C,K,S,2021-S2,26357.131
A,R,U,5J,A,5J,A,TO1,TO1,A,A,3,C,K,S,2022-S1,78578.671
S,U,T,5J,B,JP,A,TO1,TO1,A,A,3,A,K,E,2021-S2,42244.0
S,U,T,5J,B,JP,A,TO1,TO1,A,A,3,A,K,E,2022-S1,39906.0
A,T,B,5J,C,5J,A,TO1,JPY,A,A,3,A,K,S,2021-S2,320779.191
A,T,B,5J,C,5J,A,TO1,JPY,A,A,3,A,K,S,2022-S1,453503.353
T,U,T,5J,K,5J,N,TO1,TO1,A,A,3,A,K,S,2021-S2,1166742.0
T,U,T,5J,K,5J,N,TO1,TO1,A,A,3,A,K,S,2022-S1,1347870.0
D,C,E,5J,B,5U,A,TO1,TO1,A,A,3,C,K,S,2021-S2,274.852
D,C,E,5J,B,5U,A,TO1,TO1,A,A,3,C,K,S,2022-S1,290.825
D,I,B,5J,C,5J,A,USD,TO1,A,A,3,C,K,S,2021-S2,300723.025
D,I,B,5J,C,5J,A,USD,TO1,A,A,3,C,K,S,2022-S1,561944.711
A,S,Q,5J,A,5J,A,TO1,TO1,A,A,3,A,K,S,2021-S2,215308.031
A,S,Q,5J,A,5J,A,TO1,TO1,A,A,3,A,K,S,2022-S1,255502.256
B,U,T,5J,K,5J,A,TO1,TO1,A,A,3,A,K,S,2021-S2,47089.471
B,U,T,5J,K,5J,A,TO1,TO1,A,A,3,A,K,S,2022-S1,44743.38
A,N,D,5J,K,5J,A,TO1,CHF,A,A,3,C,K,S,2021-S2,4510470.289
A,N,D,5J,K,5J,A,TO1,CHF,A,A,3,C,K,S,2022-S1,2669705.487
S,U,T,5J,L,5J,A,TO1,TO1,A,B,3,A,K,E,2021-S2,145832.0
S,U,T,5J,L,5J,A,TO1,TO1,A,B,3,A,K,E,2022-S1,152448.0
T,U,T,5J,B,5J,C,TO1,TO1,A,A,3,A,K,S,2021-S2,818368.941
T,U,T,5J,B,5J,C,TO1,TO1,A,A,3,A,K,S,2022-S1,825870.717
A,A,E,5J,K,5F,A,TO1,TO1,A,A,3,C,K,S,2021-S2,117.0
A,A,E,5J,K,5F,A,TO1,TO1,A,A,3,C,K,S,2022-S1,720.092
A,R,B,5J,B,5J,A,TO1,USD,A,A,3,C,K,S,2021-S2,3538389.233
A,R,B,5J,B,5J,A,TO1,USD,A,A,3,C,K,S,2022-S1,4490029.759
A,U,T,5J,A,5P,A,TO1,TO1,A,A,3,C,K,S,2021-S2,235519.5
A,U,T,5J,A,5P,A,TO1,TO1,A,A,3,C,K,S,2022-S1,209029.5
D,R,D,5J,B,5J,A,JPY,TO1,A,A,3,C,K,S,2021-S2,8755.491
D,R,D,5J,B,5J,A,JPY,TO1,A,A,3,C,K,S,2022-S1,9926.762
S,V,T,5J,C,5J,F,TO1,TO1,A,A,3,A,K,E,2021-S2,313187.0
S,V,T,5J,C,5J,F,TO1,TO1,A,A,3,A,K,E,2022-S1,309907.0
A,W,T,5J,K,5J,A,TO1,TO1,A,B,3,C,K,S,2021-S2,1494756.0
A,W,T,5J,K,5J,A,TO1,TO1,A,B,3,C,K,S,2022-S1,1757166.0
A,I,B,5J,C,5J,A,GBP,TO1,A,A,3,C,K,S,2021-S2,2183130.921
A,I,B,5J,C,5J,A,GBP,TO1,A,A,3,C,K,S,2022-S1,1963391.845
A,U,T,5J,Z,5J,A,TO1,TO1,U,A,3,C,K,S,2021-S2,977905.0
A,U,T,5J,Z,5J,A,TO1,TO1,U,A,3,C,K,S,2022-S1,954598.0
S,V,T,5J,P,5J,F,TO1,TO1,A,A,3,A,K,E,2021-S2,31075.0
S,V,T,5J,P,5J,F,TO1,TO1,A,A,3,A,K,E,2022-S1,29079.0
A,W,T,5J,N,5J,G,TO1,TO1,A,A,3,C,K,S,2021-S2,1860.0
A,W,T,5J,N,5J,G,TO1,TO1,A,A,3,C,K,S,2022-S1,1139.0
A,W,T,5J,K,5J,J,TO1,TO1,A,A,3,C,K,S,2021-S2,2473692.0
A,W,T,5J,K,5J,J,TO1,TO1,A,A,3,C,K,S,2022-S1,2768405.0
A,S,D,5J,A,5J,A,GBP,TO1,A,A,3,A,K,S,2021-S2,2141762.633
A,S,D,5J,A,5J,A,GBP,TO1,A,A,3,A,K,S,2022-S1,1288823.506
A,S,B,5J,A,5J,A,TO1,CHF,A,A,3,A,K,S,2021-S2,312892.85
A,S,B,5J,A,5J,A,TO1,CHF,A,A,3,A,K,S,2022-S1,404843.945
S,U,T,5J,B,5J,N,TO1,TO1,A,A,3,A,K,E,2021-S2,190848.0
S,U,T,5J,B,5J,N,TO1,TO1,A,A,3,A,K,E,2022-S1,202839.0
A,U,T,5J,N,5J,C,TO1,TO1,A,A,3,C,K,S,2021-S2,71429.668
A,U,T,5J,N,5J,C,TO1,TO1,A,A,3,C,K,S,2022-S1,74196.309
Q,C,B,5J,B,5J,A,TO1,CHF,A,A,3,A,K,S,2021-S2,618.455
Q,C,B,5J,B,5J,A,TO1,CHF,A,A,3,A,K,S,2022-S1,603.773
S,U,T,5J,U,5J,A,TO1,TO1,F,A,3,A,K,E,2021-S2,22381.0
S,U,T,5J,U,5J,A,TO1,TO1,F,A,3,A,K,E,2022-S1,20369.0
T,V,T,5J,Z,5J,A,TO1,TO1,A,B,3,A,K,S,2021-S2,960904.0
T,V,T,5J,Z,5J,A,TO1,TO1,A,B,3,A,K,S,2022-S1,953704.0
T,W,T,5J,L,5J,M,TO1,TO1,A,A,3,A,K,S,2021-S2,1437.0
T,W,T,5J,L,5J,M,TO1,TO1,A,A,3,A,K,S,2022-S1,1515.0
A,L,D,5J,U,5J,A,TO1,TO1,A,A,3,C,K,S,2021-S2,9636823.332
A,L,D,5J,U,5J,A,TO1,TO1,A,A,3,C,K,S,2022-S1,9914711.224
D,S,D,5J,A,5J,A,USD,TO1,A,A,3,A,K,S,2021-S2,166662.283
D,S,D,5J,A,5J,A,USD,TO1,A,A,3,A,K,S,2022-S1,274978.937
S,U,T,5J,N,5J,A,TO1,TO1,D,A,3,A,K,E,2021-S2,30827.0
S,U,T,5J,N,5J,A,TO1,TO1,D,A,3,A,K,E,2022-S1,30191.0
A,S,D,5J,K,5J,A,CHF,TO1,A,A,3,A,K,S,2018-S1,35.104
A,S,D,5J,K,5J,A,CHF,TO1,A,A,3,A,K,S,2018-S2,32.127
A,N,D,5J,A,5J,A,JPY,TO1,A,A,3,C,K,S,2021-S2,34466531.186
A,N,D,5J,A,5J,A,JPY,TO1,A,A,3,C,K,S,2022-S1,21349804.227
A,S,E,5J,U,5K,A,TO1,TO1,A,A,3,A,K,S,2021-S2,51625.717
A,S,E,5J,U,5K,A,TO1,TO1,A,A,3,A,K,S,2022-S1,54797.962
D,S,D,5J,B,5J,A,TO1,TO1,A,A,3,A,K,S,2021-S2,328975.487
D,S,D,5J,B,5J,A,TO1,TO1,A,A,3,A,K,S,2022-S1,387619.732
T,W,T,5J,B,5J,G,TO1,TO1,A,A,3,A,K,S,2021-S2,59195.0
T,W,T,5J,B,5J,G,TO1,TO1,A,A,3,A,K,S,2022-S1,67722.0
A,S,B,5J,K,5J,A,TO1,TO1,U,A,3,A,K,S,2021-S2,87441.508
A,S,B,5J,K,5J,A,TO1,TO1,U,A,3,A,K,S,2022-S1,226034.483
T,V,T,5J,M,5J,A,TO1,TO1,A,D,3,A,K,S,2021-S2,2477.0
T,V,T,5J,M,5J,A,TO1,TO1,A,D,3,A,K,S,2022-S1,2976.0
A,N,D,5J,K,5J,A,EUR,TO1,A,A,3,C,K,S,2021-S2,78304481.897
A,N,D,5J,K,5J,A,EUR,TO1,A,A,3,C,K,S,2022-S1,83801489.07
A,W,T,5J,Z,5J,A,TO1,TO1,A,A,3,C,K,S,2021-S2,4746347.0
A,W,T,5J,Z,5J,A,TO1,TO1,A,A,3,C,K,S,2022-S1,5004502.0
A,D,B,5J,B,5J,A,JPY,TO1,A,A,3,C,K,S,2021-S2,3674478.626
A,D,B,5J,B,5J,A,JPY,TO1,A,A,3,C,K,S,2022-S1,3653778.985
Q,R,B,5J,B,5J,A,TO1,GBP,A,A,3,A,K,S,2021-S2,890.53
Q,R,B,5J,B,5J,A,TO1,GBP,A,A,3,A,K,S,2022-S1,859.148
A,V,T,5J,P,5J,A,TO1,TO1,A,A,3,C,K,S,2021-S2,201624.191
A,V,T,5J,P,5J,A,TO1,TO1,A,A,3,C,K,S,2022-S1,167652.731
Q,R,E,5J,Z,JP,A,TO1,TO1,A,A,3,A,K,S,2021-S2,1589.499
Q,R,E,5J,Z,JP,A,TO1,TO1,A,A,3,A,K,S,2022-S1,1700.935
A,A,E,5J,C,US,A,TO1,TO1,A,A,3,C,K,S,2021-S2,2434522.353
A,A,E,5J,C,US,A,TO1,TO1,A,A,3,C,K,S,2022-S1,2392069.094
A,S,B,5J,A,5J,A,EUR,TO1,A,A,3,A,K,S,2021-S2,2525425.588
A,S,B,5J,A,5J,A,EUR,TO1,A,A,3,A,K,S,2022-S1,3007460.347
A,R,B,5J,U,5J,A,SEK,TO1,A,A,3,C,K,S,2021-S2,15841.861
A,R,B,5J,U,5J,A,SEK,TO1,A,A,3,C,K,S,2022-S1,8455.247
S,W,T,5J,O,5J,A,TO1,TO1,A,A,3,A,K,E,2021-S2,152145.0
S,W,T,5J,O,5J,A,TO1,TO1,A,A,3,A,K,E,2022-S1,162521.0
D,M,D,5J,A,5J,A,TO1,JPY,A,A,3,C,K,S,2021-S2,186.142
D,M,D,5J,A,5J,A,TO1,JPY,A,A,3,C,K,S,2022-S1,267.451
D,C,B,5J,B,5J,A,CAD,TO1,A,A,3,C,K,S,2021-S2,37908.315
D,C,B,5J,B,5J,A,CAD,TO1,A,A,3,C,K,S,2022-S1,34943.586
Q,R,D,5J,A,5J,A,GBP,TO1,A,A,3,A,K,S,2021-S2,2578.226
Q,R,D,5J,A,5J,A,GBP,TO1,A,A,3,A,K,S,2022-S1,1405.996
D,A,D,5J,U,5J,A,TO1,USD,A,A,3,C,K,S,2021-S2,128020.308
D,A,D,5J,U,5J,A,TO1,USD,A,A,3,C,K,S,2022-S1,177193.219
A,R,D,5J,B,5J,A,TO1,JPY,A,A,3,C,K,S,2021-S2,883950.936
A,R,D,5J,B,5J,A,TO1,JPY,A,A,3,C,K,S,2022-S1,781184.195
A,S,B,5J,K,5J,A,CAD,TO1,A,A,3,A,K,S,2021-S2,14.162
A,S,B,5J,K,5J,A,CAD,TO1,A,A,3,A,K,S,2022-S1,40.523
D,M,D,5J,A,5J,A,TO1,TO1,A,A,3,C,K,S,2021-S2,195301.338
D,M,D,5J,A,5J,A,TO1,TO1,A,A,3,C,K,S,2022-S1,403291.343
A,T,B,5J,C,5J,A,TO1,CHF,A,A,3,A,K,S,2021-S2,110467.262
A,T,B,5J,C,5J,A,TO1,CHF,A,A,3,A,K,S,2022-S1,126997.554
S,W,T,5J,O,5J,A,TO1,TO1,A,Z,3,A,K,E,2021-S2,32428.0
S,W,T,5J,O,5J,A,TO1,TO1,A,Z,3,A,K,E,2022-S1,35512.0
S,V,T,5J,P,5J,A,TO1,TO1,D,A,3,A,K,E,2021-S2,77551.0
S,V,T,5J,P,5J,A,TO1,TO1,D,A,3,A,K,E,2022-S1,65589.0
Q,R,D,5J,B,5J,A,TO1,TO1,A,A,3,A,K,S,2021-S2,706.597
Q,R,D,5J,B,5J,A,TO1,TO1,A,A,3,A,K,S,2022-S1,734.77
T,X,T,5J,M,5J,A,TO1,TO1,A,A,3,A,K,S,2021-S2,24945.0
T,X,T,5J,M,5J,A,TO1,TO1,A,A,3,A,K,S,2022-S1,27780.0
Q,R,D,5J,Z,5J,A,TO1,JPY,A,A,3,A,K,S,2021-S2,706.372
Q,R,D,5J,Z,5J,A,TO1,JPY,A,A,3,A,K,S,2022-S1,814.724
A,U,T,5J,U,5J,C,TO1,TO1,A,A,3,C,K,S,2021-S2,209946.29
A,U,T,5J,U,5J,C,TO1,TO1,A,A,3,C,K,S,2022-S1,100342.147
A,T,D,5J,K,5J,A,TO1,CHF,A,A,3,A,K,S,2018-S1,35.104
A,T,D,5J,K,5J,A,TO1,CHF,A,A,3,A,K,S,2018-S2,32.127
A,C,B,5J,K,5J,A,TO1,EUR,A,A,3,C,K,S,2021-S2,31441.529
A,C,B,5J,K,5J,A,TO1,EUR,A,A,3,C,K,S,2022-S1,33087.791
A,W,T,5J,U,5J,G,TO1,TO1,A,A,3,C,K,S,2021-S2,7211.0
A,W,T,5J,U,5J,G,TO1,TO1,A,A,3,C,K,S,2022-S1,9100.0
Q,R,B,5J,Z,5J,A,TO1,EUR,A,A,3,A,K,S,2021-S2,784.633
Q,R,B,5J,Z,5J,A,TO1,EUR,A,A,3,A,K,S,2022-S1,816.828
A,T,E,5J,U,US,A,TO1,TO1,A,A,3,A,K,S,2021-S2,146895.078
A,T,E,5J,U,US,A,TO1,TO1,A,A,3,A,K,S,2022-S1,128841.959
T,V,T,5J,P,5J,A,TO1,TO1,D,A,3,A,K,S,2021-S2,60997.0
T,V,T,5J,P,5J,A,TO1,TO1,D,A,3,A,K,S,2022-S1,52160.0
D,D,B,5J,B,5J,A,USD,TO1,A,A,3,C,K,S,2021-S2,411496.558
D,D,B,5J,B,5J,A,USD,TO1,A,A,3,C,K,S,2022-S1,716354.574
A,R,E,5J,U,5F,A,TO1,TO1,A,A,3,C,K,S,2021-S2,16559.138
A,R,E,5J,U,5F,A,TO1,TO1,A,A,3,C,K,S,2022-S1,29147.567
D,C,B,5J,C,5J,A,TO1,GBP,A,A,3,C,K,S,2021-S2,132165.226
D,C,B,5J,C,5J,A,TO1,GBP,A,A,3,C,K,S,2022-S1,222480.973
Q,D,E,5J,B,5K,A,TO1,TO1,A,A,3,A,K,S,2021-S2,850.15
Q,D,E,5J,B,5K,A,TO1,TO1,A,A,3,A,K,S,2022-S1,942.275
A,D,E,5J,U,JP,A,TO1,TO1,A,A,3,C,K,S,2021-S2,28896.585
A,D,E,5J,U,JP,A,TO1,TO1,A,A,3,C,K,S,2022-S1,28289.625
A,A,D,5J,C,5J,A,CAD,TO1,A,A,3,C,K,S,2021-S2,14677768.379
A,A,D,5J,C,5J,A,CAD,TO1,A,A,3,C,K,S,2022-S1,16709714.439
A,T,D,5J,A,5J,A,EUR,TO1,A,A,3,A,K,S,2021-S2,10464166.5
A,T,D,5J,A,5J,A,EUR,TO1,A,A,3,A,K,S,2022-S1,11074633.555
D,S,D,5J,U,5J,A,TO1,EUR,A,A,3,A,K,S,2021-S2,6716.652
D,S,D,5J,U,5J,A,TO1,EUR,A,A,3,A,K,S,2022-S1,11096.036
D,L,D,5J,A,5J,A,TO1,USD,A,A,3,C,K,S,2021-S2,1835030.349
D,L,D,5J,A,5J,A,TO1,USD,A,A,3,C,K,S,2022-S1,2509140.965
D,S,D,5J,A,5J,A,TO1,USD,A,A,3,A,K,S,2021-S2,166662.283
D,S,D,5J,A,5J,A,TO1,USD,A,A,3,A,K,S,2022-S1,274978.937
A,R,D,5J,A,5J,A,GBP,TO1,A,A,3,C,K,S,2021-S2,3175552.36
A,R,D,5J,A,5J,A,GBP,TO1,A,A,3,C,K,S,2022-S1,2038764.355
A,T,D,5J,C,5J,A,TO1,GBP,A,A,3,A,K,S,2021-S2,997206.814
A,T,D,5J,C,5J,A,TO1,GBP,A,A,3,A,K,S,2022-S1,738120.898
Q,R,D,5J,B,5J,A,TO1,SEK,A,A,3,A,K,S,2021-S2,2942.543
Q,R,D,5J,B,5J,A,TO1,SEK,A,A,3,A,K,S,2022-S1,2108.27
T,W,T,5J,Z,5J,A,TO1,TO1,A,Z,3,A,K,S,2021-S2,785329.0
T,W,T,5J,Z,5J,A,TO1,TO1,A,Z,3,A,K,S,2022-S1,736776.0
A,T,D,5J,B,5J,A,TO1,JPY,A,A,3,A,K,S,2021-S2,873949.959
A,T,D,5J,B,5J,A,TO1,JPY,A,A,3,A,K,S,2022-S1,768032.39
D,R,B,5J,A,5J,A,USD,TO1,A,A,3,C,K,S,2021-S2,138556.006
D,R,B,5J,A,5J,A,USD,TO1,A,A,3,C,K,S,2022-S1,256814.046
D,D,B,5J,U,5J,A,EUR,TO1,A,A,3,C,K,S,2021-S2,95864.666
D,D,B,5J,U,5J,A,EUR,TO1,A,A,3,C,K,S,2022-S1,215911.464
Q,R,B,5J,B,5J,A,SEK,TO1,A,A,3,A,K,S,2021-S2,1089.24
Q,R,B,5J,B,5J,A,SEK,TO1,A,A,3,A,K,S,2022-S1,1023.052
A,W,T,5J,M,5J,A,TO1,TO1,A,D,3,C,K,S,2021-S2,5273.0
A,W,T,5J,M,5J,A,TO1,TO1,A,D,3,C,K,S,2022-S1,4912.0
D,V,T,5J,N,5J,A,TO1,TO1,A,A,3,C,K,S,2021-S2,1685.125
D,V,T,5J,N,5J,A,TO1,TO1,A,A,3,C,K,S,2022-S1,2718.692
S,W,T,5J,P,5J,K,TO1,TO1,A,A,3,A,K,E,2021-S2,13638.0
S,W,T,5J,P,5J,K,TO1,TO1,A,A,3,A,K,E,2022-S1,12669.0
A,N,D,5J,A,5J,A,SEK,TO1,A,A,3,C,K,S,2021-S2,3919363.61
A,N,D,5J,A,5J,A,SEK,TO1,A,A,3,C,K,S,2022-S1,4173525.567
D,T,D,5J,U,5J,A,TO1,TO1,A,A,3,A,K,S,2021-S2,24368.96
D,T,D,5J,U,5J,A,TO1,TO1,A,A,3,A,K,S,2022-S1,22233.761
A,W,T,5J,B,5J,L,TO1,TO1,A,A,3,C,K,S,2021-S2,39558.5
A,W,T,5J,B,5J,L,TO1,TO1,A,A,3,C,K,S,2022-S1,40641.5
B,W,T,5J,C,5J,A,TO1,TO1,A,A,3,A,K,S,2021-S2,48535.355
B,W,T,5J,C,5J,A,TO1,TO1,A,A,3,A,K,S,2022-S1,40935.802
D,S,E,5J,A,5U,A,TO1,TO1,A,A,3,A,K,S,2021-S2,4595.128
D,S,E,5J,A,5U,A,TO1,TO1,A,A,3,A,K,S,2022-S1,3336.817
D,S,B,5J,U,5J,A,TO1,CAD,A,A,3,A,K,S,2021-S2,854.624
D,S,B,5J,U,5J,A,TO1,CAD,A,A,3,A,K,S,2022-S1,1186.067
H,U,T,5J,P,5J,A,TO1,TO1,A,A,3,C,K,S,2021-S2,13519.0
H,U,T,5J,P,5J,A,TO1,TO1,A,A,3,C,K,S,2022-S1,12803.0
D,A,E,5J,K,US,A,TO1,TO1,A,A,3,C,K,S,2021-S2,82.904
D,A,E,5J,K,US,A,TO1,TO1,A,A,3,C,K,S,2022-S1,316.455
S,V,T,5J,L,5J,G,TO1,TO1,A,A,3,A,K,E,2021-S2,71487.0
S,V,T,5J,L,5J,G,TO1,TO1,A,A,3,A,K,E,2022-S1,79632.0
S,U,T,5J,A,5J,L,TO1,TO1,A,A,3,A,K,E,2021-S2,86450.0
S,U,T,5J,A,5J,L,TO1,TO1,A,A,3,A,K,E,2022-S1,74264.0
T,W,T,5J,B,5J,A,TO1,TO1,F,A,3,A,K,S,2021-S2,56879.0
T,W,T,5J,B,5J,A,TO1,TO1,F,A,3,A,K,S,2022-S1,52604.0
A,D,U,5J,C,5J,A,TO1,TO1,A,A,3,C,K,S,2021-S2,231721.39
A,D,U,5J,C,5J,A,TO1,TO1,A,A,3,C,K,S,2022-S1,408091.623
D,L,D,5J,B,5J,A,JPY,TO1,A,A,3,C,K,S,2021-S2,58979.777
D,L,D,5J,B,5J,A,JPY,TO1,A,A,3,C,K,S,2022-S1,38176.461
D,S,E,5J,C,JP,A,TO1,TO1,A,A,3,A,K,S,2021-S2,3522.239
D,S,E,5J,C,JP,A,TO1,TO1,A,A,3,A,K,S,2022-S1,2475.922
A,N,D,5J,B,5J,A,USD,TO1,A,A,3,C,K,S,2021-S2,3269808.982
A,N,D,5J,B,5J,A,USD,TO1,A,A,3,C,K,S,2022-S1,3626042.03
A,A,D,5J,B,5J,A,CHF,TO1,A,A,3,C,K,S,2021-S2,125697.905
A,A,D,5J,B,5J,A,CHF,TO1,A,A,3,C,K,S,2022-S1,77140.208
Q,N,D,5J,A,5J,A,SEK,TO1,A,A,3,A,K,S,2021-S2,1637.139
Q,N,D,5J,A,5J,A,SEK,TO1,A,A,3,A,K,S,2022-S1,1989.52
S,V,T,5J,C,5J,G,TO1,TO1,A,A,3,A,K,E,2021-S2,682928.0
S,V,T,5J,C,5J,G,TO1,TO1,A,A,3,A,K,E,2022-S1,695866.0
A,M,D,5J,U,5J,A,GBP,TO1,A,A,3,C,K,S,2021-S2,1404.0
A,M,D,5J,U,5J,A,GBP,TO1,A,A,3,C,K,S,2022-S1,3062.0
D,R,D,5J,C,5J,A,SEK,TO1,A,A,3,C,K,S,2021-S2,779.849
D,R,D,5J,C,5J,A,SEK,TO1,A,A,3,C,K,S,2022-S1,2815.113
A,N,D,5J,U,5J,A,EUR,TO1,A,A,3,C,K,S,2021-S2,2413034.637
A,N,D,5J,U,5J,A,EUR,TO1,A,A,3,C,K,S,2022-S1,2413059.067
A,U,T,5J,Z,US,A,TO1,TO1,A,A,3,C,K,S,2021-S2,2082149.0
A,U,T,5J,Z,US,A,TO1,TO1,A,A,3,C,K,S,2022-S1,1949809.0
D,D,B,5J,C,5J,A,CHF,TO1,A,A,3,C,K,S,2021-S2,22920.226
D,D,B,5J,C,5J,A,CHF,TO1,A,A,3,C,K,S,2022-S1,48144.202
A,R,D,5J,C,5J,A,TO1,JPY,A,A,3,C,K,S,2021-S2,255445.939
A,R,D,5J,C,5J,A,TO1,JPY,A,A,3,C,K,S,2022-S1,292997.261
A,M,D,5J,C,5J,A,USD,TO1,A,A,3,C,K,S,2021-S2,12382619.445
A,M,D,5J,C,5J,A,USD,TO1,A,A,3,C,K,S,2022-S1,14037465.721
A,M,D,5J,K,5J,A,TO1,USD,A,A,3,C,K,S,2021-S2,8914238.104
A,M,D,5J,K,5J,A,TO1,USD,A,A,3,C,K,S,2022-S1,10850678.0
D,T,B,5J,B,5J,A,TO1,CHF,A,A,3,A,K,S,2021-S2,2818.143
D,T,B,5J,B,5J,A,TO1,CHF,A,A,3,A,K,S,2022-S1,5153.946
S,U,T,5J,N,5J,N,TO1,TO1,A,A,3,A,K,E,2021-S2,10469.0
S,U,T,5J,N,5J,N,TO1,TO1,A,A,3,A,K,E,2022-S1,14526.0
S,V,T,5J,K,5J,B,TO1,TO1,A,A,3,A,K,E,2021-S2,223823.769
S,V,T,5J,K,5J,B,TO1,TO1,A,A,3,A,K,E,2022-S1,260888.778
T,U,T,5J,N,5J,N,TO1,TO1,A,A,3,A,K,S,2021-S2,10523.0
T,U,T,5J,N,5J,N,TO1,TO1,A,A,3,A,K,S,2022-S1,7415.0
T,U,T,5J,P,5J,A,TO1,TO1,A,A,3,A,K,S,2021-S2,279047.68
T,U,T,5J,P,5J,A,TO1,TO1,A,A,3,A,K,S,2022-S1,193157.033
A,R,B,5J,U,5J,A,TO1,SEK,A,A,3,C,K,S,2021-S2,15841.861
A,R,B,5J,U,5J,A,TO1,SEK,A,A,3,C,K,S,2022-S1,8455.247
A,L,D,5J,U,5J,A,TO1,GBP,A,A,3,C,K,S,2021-S2,706591.833
A,L,D,5J,U,5J,A,TO1,GBP,A,A,3,C,K,S,2022-S1,448697.928
T,V,T,5J,C,5J,G,TO1,TO1,A,A,3,A,K,S,2021-S2,632247.0
T,V,T,5J,C,5J,G,TO1,TO1,A,A,3,A,K,S,2022-S1,639940.0
A,C,B,5J,A,5J,A,TO1,TO1,U,A,3,C,K,S,2021-S2,72182580.86
A,C,B,5J,A,5J,A,TO1,TO1,U,A,3,C,K,S,2022-S1,74820558.094
A,A,C,5J,A,5J,A,TO1,TO1,F,A,3,C,K,S,2021-S2,7114686.24
A,A,C,5J,A,5J,A,TO1,TO1,F,A,3,C,K,S,2022-S1,6934730.29
A,W,T,5J,L,5J,A,TO1,TO1,A,A,3,C,K,S,2021-S2,330623.185
A,W,T,5J,L,5J,A,TO1,TO1,A,A,3,C,K,S,2022-S1,402640.128
D,S,B,5J,A,5J,A,CAD,TO1,A,A,3,A,K,S,2021-S2,3600.705
D,S,B,5J,A,5J,A,CAD,TO1,A,A,3,A,K,S,2022-S1,5514.536
D,L,D,5J,C,5J,A,GBP,TO1,A,A,3,C,K,S,2021-S2,928401.389
D,L,D,5J,C,5J,A,GBP,TO1,A,A,3,C,K,S,2022-S1,982746.297
D,R,D,5J,K,5J,A,TO1,CHF,A,A,3,C,K,S,2021-S2,
D,R,D,5J,K,5J,A,TO1,CHF,A,A,3,C,K,S,2022-S1,0.0
T,U,T,5J,A,5J,N,TO1,TO1,A,A,3,A,K,S,2021-S2,1730356.0
T,U,T,5J,A,5J,N,TO1,TO1,A,A,3,A,K,S,2022-S1,1881872.0
A,A,D,5J,C,5J,A,TO1,USD,A,A,3,C,K,S,2021-S2,149087727.727
A,A,D,5J,C,5J,A,TO1,USD,A,A,3,C,K,S,2022-S1,184999492.124
A,S,B,5J,B,5J,A,TO1,CHF,A,A,3,A,K,S,2021-S2,187633.061
A,S,B,5J,B,5J,A,TO1,CHF,A,A,3,A,K,S,2022-S1,257727.737
A,U,T,5J,A,JP,A,TO1,TO1,A,A,3,C,K,S,2021-S2,84678.0
A,U,T,5J,A,JP,A,TO1,TO1,A,A,3,C,K,S,2022-S1,82316.0
S,U,T,5J,B,5Z,A,TO1,TO1,A,A,3,A,K,E,2021-S2,949959.0
S,U,T,5J,B,5Z,A,TO1,TO1,A,A,3,A,K,E,2022-S1,953340.0
A,A,D,5J,K,5J,A,TO1,TO1,F,A,3,C,K,S,2021-S2,81788068.49
A,A,D,5J,K,5J,A,TO1,TO1,F,A,3,C,K,S,2022-S1,83772790.457
